User_ID,User_Age,User_Gender,User_State,Artisan_State,Request_Date_Time,Artisan_ID,Skill_Type,Artisan_Age,Scheduling_Preference,Premium_Service,Payment_Method,Availability,Popularity,User_Rating,Artisan_Rating,Successful,Artisan_Name,User_Local_Government_Area,Artisan_Local_Government_Area,,Artisan_Gender
U19862,56,Male,Borno,Borno,2023-12-28 11:43:07,Abu-19863,Caterer,40,Advance,Yes,Card,Available,Low,1.107761393,2.441388579,Yes,Abubakar Sani,Askira/Uba,Askira/Uba,,Male
U19863,70,Male,Borno,Borno,2023-12-28 12:09:19,Bab-19864,Dressmaker,44,On-Demand,Yes,Online Payment,Available,High,4.982064398,2.101041266,Yes,Babatunde Olawale,Mafa,Mafa,,Male
U19864,54,Female,Edo,Edo,2023-12-28 12:35:32,Chi-19865,Mechanic,56,On-Demand,Yes,Online Payment,Available,Low,1.040799118,2.778365911,No,Chizoba Okafor,Oredo,Oredo,,Female
U19865,54,Female,Niger,Niger,2023-12-28 13:01:45,Obi-19866,Tiler,21,On-Demand,No,Cash,Available,Medium,1.679174379,2.750962939,No,Obinna Onyeka,Bida,Bida,,Male
U19866,65,Female,Abia,Abia,2023-12-28 13:27:57,Olu-19867,Makeup Artist,39,Advance,Yes,Online Payment,Available,Medium,1.985054739,3.955026484,Yes,Oluwaseun Ajayi,Arochukwu,Arochukwu,,Male
U19867,63,Male,Bauchi,Bauchi,2023-12-28 13:54:10,Nne-19868,Shoe Cobbler,40,On-Demand,Yes,Online Payment,Available,Low,2.165517584,2.455957221,No,Nneka Ibe,Katagum,Katagum,,Female
U19868,43,Female,Osun,Osun,2023-12-28 14:20:22,Uch-19869,Caterer,70,On-Demand,Yes,Cash,Available,High,1.732732769,4.136064866,No,Uchechi Okafor,Aiyedire,Aiyedire,,Female
U19869,34,Female,Anambra,Anambra,2023-12-28 14:46:35,Yus-19870,Electrician,66,On-Demand,Yes,Online Payment,Available,High,3.075619857,3.600919922,Yes,Yusuf Muhammad,Idemili south,Idemili south,,Male
U19870,35,Male,Kwara,Kwara,2023-12-28 15:12:47,Chi-19871,Barber,68,On-Demand,No,Card,Available,High,1.985529945,1.48312108,Yes,Chidinma Okafor,Ifelodun,Ifelodun,,Female
U19871,45,Female,Osun,Osun,2023-12-28 15:39:00,Chi-19872,Caterer,20,Advance,Yes,Card,Available,Medium,2.343801353,4.865124927,Yes,Chizoba Okeke,Atakumosa West,Atakumosa West,,Female
U19872,62,Female,Gombe,Gombe,2023-12-28 16:05:12,Ais-19873,Mechanic,32,Advance,Yes,Cash,Available,High,3.248584089,3.373410091,Yes,Aisha Ibrahim,Billiri,Billiri,,Female
U19873,41,Male,Anambra,Anambra,2023-12-28 16:31:25,Olu-19874,Furniture Maker,69,On-Demand,No,Online Payment,Available,Medium,4.350600679,2.791524286,Yes,Olufemi Ojo,Idemili south,Idemili south,,Male
U19874,35,Male,Benue,Benue,2023-12-28 16:57:38,Uma-19875,Photographer,24,Advance,Yes,Online Payment,Available,Low,4.023118418,1.920262727,Yes,Umar Ibrahim,Apa,Apa,,Male
U19875,21,Male,Niger,Niger,2023-12-28 17:23:50,Olu-19876,Interior Decorator,44,On-Demand,Yes,Online Payment,Available,High,4.810461155,2.512603415,Yes,Oluwakemi Olawale,Tafa,Tafa,,Female
U19876,50,Female,Yobe,Yobe,2023-12-28 17:50:03,Olu-19877,Furniture Maker,26,On-Demand,No,Cash,Available,High,1.416680033,3.141958235,Yes,Oluwaseun Adebiyi,Karasuwa,Karasuwa,,Male
U19877,55,Female,Delta,Delta,2023-12-28 18:16:15,Olu-19878,Barber,27,On-Demand,Yes,Cash,Available,Low,2.335991494,2.081621687,No,Oluwatoyin Ojo,Bomadi,Bomadi,,Female
U19878,46,Male,Kebbi,Kebbi,2023-12-28 18:42:28,Ife-19879,Electrician,51,Advance,No,Online Payment,Available,High,2.820009404,4.896137914,Yes,Ifeoma Nwankwo,Wasagu/Danko,Wasagu/Danko,,Female
U19879,25,Male,Akwa Ibom,Akwa Ibom,2023-12-28 19:08:40,Olu-19880,Painter,64,Advance,No,Card,Available,Medium,3.630695224,3.509576285,No,Oluwakemi Ajayi,Ibeno,Ibeno,,Female
U19880,36,Male,Benue,Benue,2023-12-28 19:34:53,Olu-19881,Tailor,46,Advance,No,Card,Available,Medium,3.977388263,1.865625741,No,Oluwakemi Olawale,Vandeikya,Vandeikya,,Female
U19881,57,Female,Gombe,Gombe,2023-12-28 20:01:06,Chi-19882,Event Planner,40,On-Demand,Yes,Online Payment,Available,Low,1.813636209,3.859215763,Yes,Chizoba Okafor,Dukku,Dukku,,Female
U19882,34,Male,Zamfara,Zamfara,2023-12-28 20:27:18,Nne-19883,Makeup Artist,37,On-Demand,Yes,Cash,Available,High,4.854404646,3.025393319,Yes,Nneka Onyeka,Shinkafi,Shinkafi,,Female
U19883,21,Male,Enugu,Enugu,2023-12-28 20:53:31,Ade-19884,Hairdresser,36,On-Demand,No,Online Payment,Available,Medium,2.585548612,1.249524459,Yes,Adetokunbo Olawale,"Enugu South,","Enugu South,",,Male
U19884,42,Female,Yobe,Yobe,2023-12-28 21:19:43,Chi-19885,Graphic Designer,52,Advance,Yes,Cash,Available,High,1.607136107,2.22720769,Yes,Chizoba Okeke,Jakusko,Jakusko,,Female
U19885,28,Male,Katsina,Katsina,2023-12-28 21:45:56,Ife-19886,Event Planner,22,On-Demand,Yes,Online Payment,Available,Low,1.792057695,3.061987632,Yes,Ifeoma Okoye,Mani,Mani,,Female
U19886,52,Male,Anambra,Anambra,2023-12-28 22:12:08,Chi-19887,Graphic Designer,49,Advance,Yes,Cash,Available,Low,3.732426708,1.79760581,No,Chidinma Ibe,Idemili south,Idemili south,,Female
U19887,24,Male,Rivers,Rivers,2023-12-28 22:38:21,Fat-19888,Plumber,33,Advance,Yes,Card,Available,Medium,4.188218335,1.734377687,Yes,Fatima Yusuf,Andoni,Andoni,,Female
U19888,55,Male,Ondo,Ondo,2023-12-28 23:04:33,Nne-19889,Mechanic,38,Advance,Yes,Online Payment,Available,Medium,2.800164366,3.913146338,Yes,Nneka Onyeka,Okitipupa,Okitipupa,,Female
U19889,24,Male,Ondo,Ondo,2023-12-28 23:30:46,Olu-19890,Shoe Cobbler,43,Advance,Yes,Online Payment,Available,Low,1.976990962,2.027619608,No,Oluwaseun Adeyemi,Ondo East,Ondo East,,Male
U19890,52,Male,Oyo,Oyo,2023-12-28 23:56:59,Olu-19891,Welder,61,On-Demand,No,Cash,Available,Low,2.056819352,3.50664166,Yes,Olufemi Adegbola,Ibadan South East,Ibadan South East,,Male
U19891,35,Male,Lagos,Lagos,2023-12-29 0:23:11,Hau-19892,Dressmaker,38,On-Demand,Yes,Card,Available,High,1.43402,4.719493935,No,Hauwa Abubakar,Ikorodu,Ikorodu,,Female
U19892,31,Male,Oyo,Oyo,2023-12-29 0:49:24,Olu-19893,Carpenter,60,On-Demand,No,Cash,Available,Low,2.834768043,4.321467573,No,Oluwatoyin Ajayi,Oyo West,Oyo West,,Female
U19893,39,Female,Bauchi,Bauchi,2023-12-29 1:15:36,Hau-19894,Makeup Artist,56,Advance,No,Online Payment,Available,Low,1.06520618,3.993959201,Yes,Hauwa Abubakar,Darazo,Darazo,,Female
U19894,63,Female,Kaduna,Kaduna,2023-12-29 1:41:49,Ade-19895,Furniture Maker,40,On-Demand,Yes,Online Payment,Available,High,2.043928458,3.320018675,No,Adetokunbo Ojo,Igabi,Igabi,,Male
U19895,61,Male,Kwara,Kwara,2023-12-29 2:08:01,Chi-19896,Barber,43,Advance,No,Card,Available,Low,4.775936072,3.278183453,Yes,Chinonso Okafor,Ilorin East,Ilorin East,,Male
U19896,37,Male,Katsina,Katsina,2023-12-29 2:34:14,Ali-19897,Mechanic,67,Advance,Yes,Cash,Available,Medium,1.922060123,2.199489936,Yes,Aliyu Ali,Rimi,Rimi,,Male
U19897,19,Male,Ogun,Ogun,2023-12-29 3:00:26,Olu-19898,Dressmaker,65,On-Demand,Yes,Cash,Available,Low,2.915548078,4.28047273,No,Oluwakemi Olawale,Obafemi-Owode,Obafemi-Owode,,Female
U19898,31,Male,Ebonyi,Ebonyi,2023-12-29 3:26:39,Fat-19899,Gardener,57,On-Demand,Yes,Online Payment,Available,Medium,3.509346086,2.887173454,No,Fatima Hassan,Ohaukwu,Ohaukwu,,Female
U19899,62,Female,Bayelsa,Bayelsa,2023-12-29 3:52:52,Chi-19900,Shoe Cobbler,38,On-Demand,Yes,Cash,Available,Medium,1.758167493,2.913944306,No,Chidinma Onyeka,Ekeremor,Ekeremor,,Female
U19900,65,Male,Ekiti,Ekiti,2023-12-29 4:19:04,Uch-19901,Carpenter,70,On-Demand,Yes,Card,Available,Medium,2.52011099,4.252502729,No,Uchechi Okeke,Gbonyin,Gbonyin,,Female
U19901,66,Female,Plateau,Plateau,2023-12-29 4:45:17,Ali-19902,Hairdresser,63,Advance,Yes,Online Payment,Available,High,4.110819946,1.027337212,No,Aliyu Yusuf,Qua'an Pan,Qua'an Pan,,Male
U19902,66,Male,Ondo,Ondo,2023-12-29 5:11:29,Olu-19903,Mechanic,51,On-Demand,No,Online Payment,Available,High,1.589020583,4.291558538,No,Oluwaseun Ajayi,Okitipupa,Okitipupa,,Male
U19903,42,Male,Rivers,Rivers,2023-12-29 5:37:42,Chu-19904,Makeup Artist,30,Advance,Yes,Card,Available,High,1.925671092,1.027951983,Yes,Chukwudi Okafor,Ahoada East,Ahoada East,,Male
U19904,62,Female,Benue,Benue,2023-12-29 6:03:54,Uma-19905,Hairdresser,32,On-Demand,No,Online Payment,Available,Medium,3.436874349,3.136810327,Yes,Umar Yusuf,Oju,Oju,,Male
U19905,21,Male,Sokoto,Sokoto,2023-12-29 6:30:07,Chu-19906,Graphic Designer,54,Advance,No,Cash,Available,Low,3.281562947,1.092577476,No,Chukwudi Okoye,Rabah,Rabah,,Male
U19906,34,Female,Cross River,Cross River,2023-12-29 6:56:19,Abu-19907,Tailor,34,On-Demand,No,Card,Available,Low,1.133363236,3.185741496,No,Abubakar Sani,Abi,Abi,,Male
U19907,32,Male,Anambra,Anambra,2023-12-29 7:22:32,Olu-19908,Plumber,33,Advance,Yes,Card,Available,Low,1.400847737,3.058451482,No,Oluwatoyin Adebiyi,Nnewi North,Nnewi North,,Female
U19908,18,Male,Imo,Imo,2023-12-29 7:48:45,Abu-19909,Painter,67,Advance,Yes,Card,Available,Medium,2.875743949,3.869933998,Yes,Abubakar Sani,Oru East,Oru East,,Male
U19909,66,Male,Imo,Imo,2023-12-29 8:14:57,Olu-19910,Makeup Artist,54,On-Demand,Yes,Online Payment,Available,High,2.815220457,4.096641054,Yes,Olufemi Ogunlana,Ngor-Okpala,Ngor-Okpala,,Male
U19910,20,Male,Kano,Kano,2023-12-29 8:41:10,Obi-19911,Shoe Cobbler,54,Advance,No,Card,Available,High,3.311836234,3.811782438,Yes,Obinna Okafor,Minjibir,Minjibir,,Male
U19911,33,Male,Sokoto,Sokoto,2023-12-29 9:07:22,Olu-19912,Mechanic,29,Advance,No,Cash,Available,Low,3.227802974,3.879242561,Yes,Oluwakemi Olawale,Shagari,Shagari,,Female
U19912,51,Female,Anambra,Anambra,2023-12-29 9:33:35,Olu-19913,Makeup Artist,49,Advance,Yes,Online Payment,Available,Medium,1.655061933,4.072245529,No,Oluwaseun Adegbola,Idemili North,Idemili North,,Male
U19913,24,Female,Delta,Delta,2023-12-29 9:59:47,Hau-19914,Graphic Designer,56,On-Demand,No,Card,Available,Low,2.908389756,4.394379714,Yes,Hauwa Yusuf,Bomadi,Bomadi,,Female
U19914,30,Female,Ondo,Ondo,2023-12-29 10:26:00,Olu-19915,Painter,59,On-Demand,Yes,Cash,Available,High,4.181860733,1.314965125,No,Oluwatoyin Ogunleye,Ondo West,Ondo West,,Female
U19915,58,Male,Lagos,Lagos,2023-12-29 10:52:13,Olu-19916,Painter,69,Advance,Yes,Cash,Available,Low,2.442282627,1.260328157,Yes,Oluwakemi Ogunleye,Apapa,Apapa,,Female
U19916,23,Male,Borno,Borno,2023-12-29 11:18:25,Sad-19917,Dressmaker,38,On-Demand,No,Online Payment,Available,Low,2.154843571,3.71241412,Yes,Sadiya Abubakar,Mobbar,Mobbar,,Male
U19917,42,Female,Rivers,Rivers,2023-12-29 11:44:38,Uma-19918,Welder,60,On-Demand,No,Cash,Available,Low,4.61424271,4.921259264,Yes,Umar Yusuf,Okrika,Okrika,,Male
U19918,20,Female,Rivers,Rivers,2023-12-29 12:10:50,Hau-19919,Welder,42,On-Demand,No,Cash,Available,Low,1.285565556,1.989946258,No,Hauwa Yusuf,Obio/Akpor,Obio/Akpor,,Female
U19919,25,Female,Lagos,Lagos,2023-12-29 12:37:03,Chu-19920,Gardener,49,On-Demand,Yes,Card,Available,Medium,4.54665631,2.733427644,No,Chukwudi Nwankwo,Lagos Island,Lagos Island,,Male
U19920,67,Male,Kano,Kano,2023-12-29 13:03:15,Uma-19921,Hairdresser,23,On-Demand,Yes,Cash,Available,Low,4.986118706,4.628378509,Yes,Umar Sani,Bebeji,Bebeji,,Male
U19921,22,Female,Gombe,Gombe,2023-12-29 13:29:28,Olu-19922,Photographer,61,Advance,No,Card,Available,Low,3.074786704,1.872035588,Yes,Oluwatobi Olawale,Kaltungo,Kaltungo,,Male
U19922,40,Female,Niger,Niger,2023-12-29 13:55:40,Olu-19923,Caterer,48,Advance,Yes,Online Payment,Available,Medium,2.550353974,4.003180964,No,Oluwakemi Ogunlana,Mariga,Mariga,,Female
U19923,49,Male,Borno,Borno,2023-12-29 14:21:53,Olu-19924,Tiler,58,Advance,No,Online Payment,Available,Low,4.442166513,2.554834538,Yes,Oluwatobi Ogunlana,Guzamala,Guzamala,,Male
U19924,61,Female,Taraba,Taraba,2023-12-29 14:48:06,Nne-19925,Electrician,19,Advance,Yes,Online Payment,Available,High,4.502700653,2.312694576,No,Nneka Nwankwo,Ussa,Ussa,,Female
U19925,49,Female,Kebbi,Kebbi,2023-12-29 15:14:18,Chi-19926,Graphic Designer,46,On-Demand,No,Online Payment,Available,Low,2.403198968,4.270007786,Yes,Chizoba Nwankwo,Gwandu,Gwandu,,Female
U19926,65,Male,Ogun,Ogun,2023-12-29 15:40:31,Bab-19927,Gardener,21,On-Demand,No,Online Payment,Available,High,4.935761971,1.002536496,Yes,Babatunde Ogunlana,Imeko-Afon,Imeko-Afon,,Male
U19927,24,Female,Taraba,Taraba,2023-12-29 16:06:43,Uma-19928,Shoe Cobbler,60,Advance,Yes,Online Payment,Available,Low,1.195392932,4.052509596,Yes,Umar Sani,Ussa,Ussa,,Male
U19928,31,Female,Kaduna,Kaduna,2023-12-29 16:32:56,Ali-19929,Tiler,28,Advance,No,Online Payment,Available,Low,4.242125885,4.534575277,Yes,Aliyu Abubakar,Jema'a,Jema'a,,Male
U19929,30,Male,Jigawa,Jigawa,2023-12-29 16:59:08,Yus-19930,Graphic Designer,58,Advance,No,Online Payment,Available,Low,3.241574176,1.844814377,Yes,Yusuf Ibrahim,Dutse,Dutse,,Male
U19930,32,Female,Yobe,Yobe,2023-12-29 17:25:21,Hau-19931,Caterer,53,Advance,No,Online Payment,Available,Low,2.175077224,1.270679302,No,Hauwa Umar,Gulani,Gulani,,Female
U19931,48,Male,Zamfara,Zamfara,2023-12-29 17:51:33,Chi-19932,Event Planner,68,Advance,No,Online Payment,Available,Medium,4.768621431,2.059163084,No,Chinonso Okeke,Bakura,Bakura,,Male
U19932,36,Female,Jigawa,Jigawa,2023-12-29 18:17:46,Yus-19933,Gardener,62,Advance,Yes,Online Payment,Available,Medium,3.553039517,2.221618817,Yes,Yusuf Abubakar,Roni,Roni,,Male
U19933,57,Male,Kwara,Kwara,2023-12-29 18:43:59,Ade-19934,Graphic Designer,21,Advance,No,Online Payment,Available,High,1.873995711,3.649015572,Yes,Adetokunbo Ajayi,Ifelodun,Ifelodun,,Male
U19934,57,Male,Oyo,Oyo,2023-12-29 19:10:11,Chu-19935,Caterer,45,On-Demand,Yes,Online Payment,Available,High,2.023511378,1.786662728,No,Chukwudi Okoye,Oluyole,Oluyole,,Male
U19935,45,Male,Lagos,Lagos,2023-12-29 19:36:24,Fat-19936,Caterer,52,Advance,Yes,Card,Available,Medium,4.463185702,3.147165863,No,Fatima Sani,Agege,Agege,,Female
U19936,20,Female,Benue,Benue,2023-12-29 20:02:36,Uch-19937,Shoe Cobbler,21,On-Demand,No,Online Payment,Available,Medium,3.950384204,1.28314745,No,Uchechi Okeke,Makurdi,Makurdi,,Female
U19937,67,Female,Imo,Imo,2023-12-29 20:28:49,Nne-19938,Carpenter,44,Advance,Yes,Card,Available,Medium,2.214957623,2.089142934,Yes,Nneka Onyeka,Oru East,Oru East,,Female
U19938,46,Female,Zamfara,Zamfara,2023-12-29 20:55:01,Sad-19939,Welder,66,Advance,No,Online Payment,Available,High,1.041667876,2.116958368,No,Sadiya Abubakar,Shinkafi,Shinkafi,,Male
U19939,39,Female,Bauchi,Bauchi,2023-12-29 21:21:14,Sad-19940,Tiler,53,On-Demand,Yes,Cash,Available,Low,4.105834629,4.209639179,No,Sadiya Muhammad,Misau,Misau,,Male
U19940,39,Female,Ondo,Ondo,2023-12-29 21:47:26,Uma-19941,Hairdresser,28,On-Demand,No,Cash,Available,Medium,4.529113942,2.523635939,No,Umar Hassan,Akoko North East,Akoko North East,,Male
U19941,51,Female,Nasarawa,Nasarawa,2023-12-29 22:13:39,Olu-19942,Interior Decorator,26,Advance,No,Card,Available,Medium,2.426986265,3.230286709,No,Oluwatobi Adebiyi,Akwanga,Akwanga,,Male
U19942,50,Male,Zamfara,Zamfara,2023-12-29 22:39:52,Ade-19943,Makeup Artist,32,Advance,No,Card,Available,Low,2.857841619,3.660121676,Yes,Adetokunbo Ogunleye,Maru,Maru,,Male
U19943,53,Female,Oyo,Oyo,2023-12-29 23:06:04,Olu-19944,Interior Decorator,30,On-Demand,No,Online Payment,Available,High,3.740316399,3.974643051,No,Olumide Ogunleye,Akinyele,Akinyele,,Male
U19944,60,Male,Katsina,Katsina,2023-12-29 23:32:17,Ife-19945,Tailor,28,Advance,No,Cash,Available,Medium,3.333360486,4.512723283,No,Ifeoma Okeke,Dutsin-Ma,Dutsin-Ma,,Female
U19945,55,Female,Benue,Benue,2023-12-29 23:58:29,Sad-19946,Makeup Artist,41,On-Demand,Yes,Online Payment,Available,High,3.763204937,2.741117942,Yes,Sadiya Abubakar,Ushongo,Ushongo,,Male
U19946,67,Male,Akwa Ibom,Akwa Ibom,2023-12-30 0:24:42,Ais-19947,Furniture Maker,39,Advance,Yes,Cash,Available,Medium,2.952497226,3.779882396,Yes,Aisha Sani,Obot Akara,Obot Akara,,Female
U19947,28,Male,Enugu,Enugu,2023-12-30 0:50:54,Olu-19948,Shoe Cobbler,27,On-Demand,No,Online Payment,Available,Medium,2.371481156,3.212307492,No,Oluwaseun Adegbola,Isi-Uzo,Isi-Uzo,,Male
U19948,61,Male,Kaduna,Kaduna,2023-12-30 1:17:07,Olu-19949,Painter,50,Advance,Yes,Cash,Available,Medium,1.760000263,4.289323536,No,Oluwaseun Ajayi,Kaduna North,Kaduna North,,Male
U19949,54,Female,Benue,Benue,2023-12-30 1:43:20,Uma-19950,Mechanic,47,Advance,Yes,Online Payment,Available,High,2.131098046,2.594259373,Yes,Umar Umar,Ukum,Ukum,,Male
U19950,38,Male,Plateau,Plateau,2023-12-30 2:09:32,Obi-19951,Tailor,27,Advance,No,Card,Available,Low,3.565785528,2.803432946,No,Obinna Eze,Bassa,Bassa,,Male
U19951,43,Female,Bayelsa,Bayelsa,2023-12-30 2:35:45,Olu-19952,Shoe Cobbler,43,Advance,No,Card,Available,Medium,3.267151739,3.715676467,Yes,Olumide Ogunlana,Ekeremor,Ekeremor,,Male
U19952,24,Female,Ogun,Ogun,2023-12-30 3:01:57,Chu-19953,Welder,49,Advance,No,Online Payment,Available,Medium,2.063584036,2.338539439,No,Chukwudi Nwankwo,Remo North,Remo North,,Male
U19953,29,Male,Zamfara,Zamfara,2023-12-30 3:28:10,Ade-19954,Caterer,52,On-Demand,Yes,Online Payment,Available,Low,1.807086159,4.128707206,No,Adetokunbo Adeyemi,Bukkuyum,Bukkuyum,,Male
U19954,42,Male,Cross River,Cross River,2023-12-30 3:54:22,Ife-19955,Interior Decorator,62,Advance,Yes,Card,Available,Low,1.41966568,3.317096525,Yes,Ifeoma Eze,Calabar South,Calabar South,,Female
U19955,42,Female,Ebonyi,Ebonyi,2023-12-30 4:20:35,Sad-19956,Welder,24,On-Demand,No,Cash,Available,High,2.119946031,4.658646694,Yes,Sadiya Muhammad,Ohaozara,Ohaozara,,Male
U19956,60,Male,Akwa Ibom,Akwa Ibom,2023-12-30 4:46:47,Nne-19957,Barber,67,Advance,Yes,Online Payment,Available,Medium,4.430139492,1.613048862,Yes,Nneka Okeke,Nsit Ubium,Nsit Ubium,,Female
U19957,31,Female,Adamawa,Adamawa,2023-12-30 5:13:00,Fat-19958,Makeup Artist,43,Advance,No,Online Payment,Available,Low,4.07210492,3.414482471,No,Fatima Umar,Madagali,Madagali,,Female
U19958,63,Male,Jigawa,Jigawa,2023-12-30 5:39:13,Chu-19959,Plumber,67,On-Demand,Yes,Cash,Available,Medium,4.007236497,1.73000189,No,Chukwudi Okafor,Kaugama Kazaure,Kaugama Kazaure,,Male
U19959,51,Female,Kano,Kano,2023-12-30 6:05:25,Abu-19960,Gardener,43,Advance,No,Online Payment,Available,Low,4.190017955,2.051727615,No,Abubakar Sani,Dambatta,Dambatta,,Male
U19960,56,Female,Kano,Kano,2023-12-30 6:31:38,Olu-19961,Dressmaker,29,Advance,Yes,Online Payment,Available,Medium,3.892331517,2.665464841,No,Olumide Ogunlana,Nasarawa,Nasarawa,,Male
U19961,50,Female,Ebonyi,Ebonyi,2023-12-30 6:57:50,Sad-19962,Caterer,24,On-Demand,No,Online Payment,Available,High,3.205857005,2.548120185,No,Sadiya Sani,Afikpo,Afikpo,,Male
U19962,43,Male,Oyo,Oyo,2023-12-30 7:24:03,Olu-19963,Interior Decorator,24,Advance,Yes,Cash,Available,High,4.835438851,2.200418688,Yes,Oluwatobi Ojo,Afijio,Afijio,,Male
U19963,33,Female,Benue,Benue,2023-12-30 7:50:15,Chi-19964,Dressmaker,36,Advance,No,Online Payment,Available,Medium,1.308646482,3.52430913,No,Chinonso Ibe,Kwande,Kwande,,Male
U19964,43,Female,Nasarawa,Nasarawa,2023-12-30 8:16:28,Obi-19965,Electrician,53,Advance,No,Online Payment,Available,High,2.880860208,2.907518772,Yes,Obinna Okafor,Awe,Awe,,Male
U19965,35,Male,Ogun,Ogun,2023-12-30 8:42:40,Chi-19966,Makeup Artist,45,Advance,Yes,Card,Available,Medium,4.033847503,1.237891158,No,Chizoba Nwankwo,Ogun Waterside,Ogun Waterside,,Female
U19966,24,Male,Bayelsa,Bayelsa,2023-12-30 9:08:53,Nne-19967,Event Planner,60,On-Demand,Yes,Cash,Available,High,3.776032781,1.816891403,Yes,Nneka Onyeka,Kolokuma/Opokuma,Kolokuma/Opokuma,,Female
U19967,49,Female,Ekiti,Ekiti,2023-12-30 9:35:06,Ali-19968,Tiler,60,Advance,Yes,Card,Available,Low,3.361688366,1.702065888,No,Aliyu Ali,Ilejemeje.,Ilejemeje.,,Male
U19968,66,Female,Ebonyi,Ebonyi,2023-12-30 10:01:18,Uma-19969,Painter,58,On-Demand,No,Cash,Available,Medium,3.154947621,1.770388449,Yes,Umar Yusuf,Afikpo,Afikpo,,Male
U19969,56,Male,Gombe,Gombe,2023-12-30 10:27:31,Olu-19970,Caterer,68,On-Demand,No,Online Payment,Available,Low,2.029259965,2.078967062,No,Oluwakemi Adeyemi,Akko,Akko,,Female
U19970,60,Female,Ondo,Ondo,2023-12-30 10:53:43,Obi-19971,Mechanic,18,On-Demand,No,Online Payment,Available,High,2.370697473,3.193256508,No,Obinna Onyeka,Akoko South Akure East,Akoko South Akure East,,Male
U19971,55,Male,Lagos,Lagos,2023-12-30 11:19:56,Nne-19972,Painter,30,Advance,No,Cash,Available,Low,4.011685603,3.813884977,Yes,Nneka Okeke,Alimosho,Alimosho,,Female
U19972,28,Male,Kogi,Kogi,2023-12-30 11:46:08,Olu-19973,Painter,54,On-Demand,Yes,Cash,Available,Low,1.485842656,1.535584639,Yes,Oluwaseun Adebiyi,Ogori/Mangongo,Ogori/Mangongo,,Male
U19973,41,Male,Kano,Kano,2023-12-30 12:12:21,Olu-19974,Mechanic,52,On-Demand,Yes,Cash,Available,High,4.777944221,4.070005946,No,Oluwatoyin Olawale,Dambatta,Dambatta,,Female
U19974,63,Female,Ekiti,Ekiti,2023-12-30 12:38:33,Bab-19975,Electrician,56,On-Demand,No,Card,Available,High,2.775954782,4.609300356,No,Babatunde Adeyemi,Efon,Efon,,Male
U19975,56,Male,Kaduna,Kaduna,2023-12-30 13:04:46,Hau-19976,Makeup Artist,22,On-Demand,No,Cash,Available,Low,3.700489941,4.338915211,Yes,Hauwa Ibrahim,Kagarko,Kagarko,,Female
U19976,44,Female,Enugu,Enugu,2023-12-30 13:30:59,Chi-19977,Event Planner,52,On-Demand,Yes,Card,Available,High,1.679379279,1.594735218,Yes,Chidinma Ibe,"Enugu South,","Enugu South,",,Female
U19977,45,Female,Ekiti,Ekiti,2023-12-30 13:57:11,Olu-19978,Shoe Cobbler,23,Advance,No,Cash,Available,Low,3.939906459,2.904475663,No,Oluwatoyin Adebiyi,Ikere,Ikere,,Female
U19978,64,Female,Ogun,Ogun,2023-12-30 14:23:24,Olu-19979,Graphic Designer,61,On-Demand,No,Card,Available,High,2.794502649,1.024709688,Yes,Oluwatobi Ojo,Obafemi-Owode,Obafemi-Owode,,Male
U19979,32,Male,Adamawa,Adamawa,2023-12-30 14:49:36,Nne-19980,Graphic Designer,67,On-Demand,No,Card,Available,High,3.275447788,3.605259693,No,Nneka Eze,Mubi South,Mubi South,,Female
U19980,57,Male,Bauchi,Bauchi,2023-12-30 15:15:49,Olu-19981,Painter,66,Advance,No,Card,Available,Medium,2.309955632,1.104227477,No,Oluwaseun Adeyemi,Ganjuwa,Ganjuwa,,Male
U19981,62,Female,Gombe,Gombe,2023-12-30 15:42:01,Uma-19982,Hairdresser,19,Advance,No,Card,Available,High,3.577589683,2.97495942,Yes,Umar Yusuf,Yamaltu/Delta.,Yamaltu/Delta.,,Male
U19982,24,Male,Katsina,Katsina,2023-12-30 16:08:14,Uch-19983,Plumber,35,Advance,No,Cash,Available,High,3.304012126,4.814478616,Yes,Uchechi Okafor,Jibia,Jibia,,Female
U19983,60,Male,Anambra,Anambra,2023-12-30 16:34:27,Fat-19984,Electrician,57,Advance,No,Cash,Available,Medium,2.238528053,1.733410092,Yes,Fatima Hassan,Orumba South,Orumba South,,Female
U19984,53,Male,Sokoto,Sokoto,2023-12-30 17:00:39,Chu-19985,Welder,39,Advance,No,Cash,Available,Low,4.045609831,4.613797677,No,Chukwudi Okoye,Gudu,Gudu,,Male
U19985,43,Female,Imo,Imo,2023-12-30 17:26:52,Olu-19986,Plumber,61,On-Demand,Yes,Card,Available,Low,4.878433924,1.153283418,No,Oluwatobi Adegbola,Obowo,Obowo,,Male
U19986,69,Female,Benue,Benue,2023-12-30 17:53:04,Chi-19987,Event Planner,42,Advance,Yes,Cash,Available,Medium,1.718455786,4.591592769,Yes,Chinonso Nwankwo,Makurdi,Makurdi,,Male
U19987,41,Female,Ebonyi,Ebonyi,2023-12-30 18:19:17,Nne-19988,Welder,67,On-Demand,No,Card,Available,High,4.197057741,1.018760452,Yes,Nneka Eze,Ezza South,Ezza South,,Female
U19988,53,Female,Benue,Benue,2023-12-30 18:45:29,Olu-19989,Shoe Cobbler,30,Advance,No,Card,Available,Low,4.851481202,4.377292076,No,Oluwatoyin Olawale,Ohimini,Ohimini,,Female
